ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
82072,"$40,000","$1,000","$100,000",$163,$523,$76
82072,"$40,000","$1,000","$300,000",$182,$624,$82
82072,"$60,000",$500,"$100,000",$219,$650,$95
82072,"$60,000",$500,"$300,000",$237,$751,$102
82072,"$60,000","$1,000","$100,000",$198,$635,$94
82072,"$60,000","$1,000","$300,000",$216,$736,$100
82073,"$20,000",$500,"$100,000",$143,$434,$61
82073,"$20,000",$500,"$300,000",$161,$534,$67
82073,"$20,000","$1,000","$100,000",$135,$407,$57
82073,"$20,000","$1,000","$300,000",$150,$508,$63
82073,"$40,000",$500,"$100,000",$182,$545,$79
82073,"$40,000",$500,"$300,000",$200,$646,$85
82073,"$40,000","$1,000","$100,000",$163,$523,$76
82073,"$40,000","$1,000","$300,000",$182,$624,$82
82073,"$60,000",$500,"$100,000",$219,$650,$95
82073,"$60,000",$500,"$300,000",$237,$751,$102
82073,"$60,000","$1,000","$100,000",$198,$635,$94
82073,"$60,000","$1,000","$300,000",$216,$736,$100
82081,"$20,000",$500,"$100,000",$149,$434,$61
82081,"$20,000",$500,"$300,000",$167,$535,$67
82081,"$20,000","$1,000","$100,000",$137,$407,$57
82081,"$20,000","$1,000","$300,000",$152,$508,$64
82081,"$40,000",$500,"$100,000",$191,$545,$79
82081,"$40,000",$500,"$300,000",$209,$646,$85
82081,"$40,000","$1,000","$100,000",$171,$523,$76
82081,"$40,000","$1,000","$300,000",$189,$624,$82
82081,"$60,000",$500,"$100,000",$230,$650,$96
82081,"$60,000",$500,"$300,000",$248,$751,$102
82081,"$60,000","$1,000","$100,000",$207,$636,$94
82081,"$60,000","$1,000","$300,000",$225,$736,$100
82082,"$20,000",$500,"$100,000",$149,$434,$61
82082,"$20,000",$500,"$300,000",$167,$535,$67
82082,"$20,000","$1,000","$100,000",$137,$407,$57
82082,"$20,000","$1,000","$300,000",$152,$508,$64
82082,"$40,000",$500,"$100,000",$191,$545,$79
82082,"$40,000",$500,"$300,000",$209,$646,$85
82082,"$40,000","$1,000","$100,000",$171,$523,$76
82082,"$40,000","$1,000","$300,000",$189,$624,$82
82082,"$60,000",$500,"$100,000",$230,$650,$96
82082,"$60,000",$500,"$300,000",$248,$751,$102
82082,"$60,000","$1,000","$100,000",$207,$636,$94
82082,"$60,000","$1,000","$300,000",$225,$736,$100
82083,"$20,000",$500,"$100,000",$143,$434,$61
82083,"$20,000",$500,"$300,000",$161,$534,$67
82083,"$20,000","$1,000","$100,000",$135,$407,$57
82083,"$20,000","$1,000","$300,000",$150,$508,$63
82083,"$40,000",$500,"$100,000",$182,$545,$79
82083,"$40,000",$500,"$300,000",$200,$646,$85
82083,"$40,000","$1,000","$100,000",$163,$523,$76
82083,"$40,000","$1,000","$300,000",$182,$624,$82
82083,"$60,000",$500,"$100,000",$219,$650,$95
82083,"$60,000",$500,"$300,000",$237,$751,$102
82083,"$60,000","$1,000","$100,000",$198,$635,$94
82083,"$60,000","$1,000","$300,000",$216,$736,$100
82084,"$20,000",$500,"$100,000",$143,$434,$61
82084,"$20,000",$500,"$300,000",$161,$534,$67
82084,"$20,000","$1,000","$100,000",$135,$407,$57
82084,"$20,000","$1,000","$300,000",$150,$508,$63
82084,"$40,000",$500,"$100,000",$182,$545,$79
82084,"$40,000",$500,"$300,000",$200,$646,$85
82084,"$40,000","$1,000","$100,000",$163,$523,$76
82084,"$40,000","$1,000","$300,000",$182,$624,$82
82084,"$60,000",$500,"$100,000",$219,$650,$95
82084,"$60,000",$500,"$300,000",$237,$751,$102
82084,"$60,000","$1,000","$100,000",$198,$635,$94
82084,"$60,000","$1,000","$300,000",$216,$736,$100
82190,"$20,000",$500,"$100,000",$143,$433,$61
82190,"$20,000",$500,"$300,000",$161,$534,$67
82190,"$20,000","$1,000","$100,000",$135,$406,$57
82190,"$20,000","$1,000","$300,000",$150,$507,$64
82190,"$40,000",$500,"$100,000",$182,$545,$79
82190,"$40,000",$500,"$300,000",$200,$646,$85
82190,"$40,000","$1,000","$100,000",$163,$522,$76
82190,"$40,000","$1,000","$300,000",$182,$623,$83
82190,"$60,000",$500,"$100,000",$219,$649,$96
82190,"$60,000",$500,"$300,000",$237,$750,$102
82190,"$60,000","$1,000","$100,000",$198,$635,$94
82190,"$60,000","$1,000","$300,000",$216,$736,$100
82201,"$20,000",$500,"$100,000",$148,$433,$61
82201,"$20,000",$500,"$300,000",$166,$534,$67
82201,"$20,000","$1,000","$100,000",$136,$406,$57
82201,"$20,000","$1,000","$300,000",$151,$507,$64
82201,"$40,000",$500,"$100,000",$190,$545,$79
82201,"$40,000",$500,"$300,000",$208,$646,$85
82201,"$40,000","$1,000","$100,000",$170,$522,$76
82201,"$40,000","$1,000","$300,000",$188,$623,$83
82201,"$60,000",$500,"$100,000",$228,$649,$96
82201,"$60,000",$500,"$300,000",$246,$750,$102
82201,"$60,000","$1,000","$100,000",$205,$635,$94
82201,"$60,000","$1,000","$300,000",$224,$736,$100
82210,"$20,000",$500,"$100,000",$148,$433,$61
