ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
71661,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71661,"$20,000","$1,000","$300,000",$336,"$1,228",$71
71661,"$40,000",$500,"$100,000",$482,"$2,109",$90
71661,"$40,000",$500,"$300,000",$500,"$2,129",$98
71661,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71661,"$40,000","$1,000","$300,000",$463,"$2,054",$91
71661,"$60,000",$500,"$100,000",$617,"$2,920",$108
71661,"$60,000",$500,"$300,000",$636,"$2,940",$116
71661,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71661,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71662,"$20,000",$500,"$100,000",$346,"$1,283",$69
71662,"$20,000",$500,"$300,000",$364,"$1,303",$77
71662,"$20,000","$1,000","$100,000",$317,"$1,208",$63
71662,"$20,000","$1,000","$300,000",$335,"$1,228",$71
71662,"$40,000",$500,"$100,000",$482,"$2,109",$90
71662,"$40,000",$500,"$300,000",$500,"$2,129",$98
71662,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71662,"$40,000","$1,000","$300,000",$462,"$2,054",$91
71662,"$60,000",$500,"$100,000",$617,"$2,920",$108
71662,"$60,000",$500,"$300,000",$636,"$2,940",$116
71662,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71662,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71663,"$20,000",$500,"$100,000",$346,"$1,283",$69
71663,"$20,000",$500,"$300,000",$364,"$1,303",$77
71663,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71663,"$20,000","$1,000","$300,000",$336,"$1,228",$71
71663,"$40,000",$500,"$100,000",$482,"$2,109",$90
71663,"$40,000",$500,"$300,000",$500,"$2,129",$98
71663,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71663,"$40,000","$1,000","$300,000",$463,"$2,054",$91
71663,"$60,000",$500,"$100,000",$617,"$2,920",$108
71663,"$60,000",$500,"$300,000",$636,"$2,940",$116
71663,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71663,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71665,"$20,000",$500,"$100,000",$338,"$1,252",$69
71665,"$20,000",$500,"$300,000",$356,"$1,262",$77
71665,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71665,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71665,"$40,000",$500,"$100,000",$467,"$1,825",$90
71665,"$40,000",$500,"$300,000",$486,"$1,845",$98
71665,"$40,000","$1,000","$100,000",$431,"$1,750",$83
71665,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71665,"$60,000",$500,"$100,000",$597,"$2,525",$108
71665,"$60,000",$500,"$300,000",$616,"$2,545",$116
71665,"$60,000","$1,000","$100,000",$553,"$2,450",$103
71665,"$60,000","$1,000","$300,000",$572,"$2,470",$110
71666,"$20,000",$500,"$100,000",$346,"$1,283",$69
71666,"$20,000",$500,"$300,000",$364,"$1,303",$77
71666,"$20,000","$1,000","$100,000",$318,"$1,208",$63
71666,"$20,000","$1,000","$300,000",$336,"$1,228",$71
71666,"$40,000",$500,"$100,000",$482,"$2,109",$90
71666,"$40,000",$500,"$300,000",$500,"$2,129",$98
71666,"$40,000","$1,000","$100,000",$444,"$2,034",$83
71666,"$40,000","$1,000","$300,000",$463,"$2,054",$91
71666,"$60,000",$500,"$100,000",$617,"$2,920",$108
71666,"$60,000",$500,"$300,000",$636,"$2,940",$116
71666,"$60,000","$1,000","$100,000",$572,"$2,845",$103
71666,"$60,000","$1,000","$300,000",$591,"$2,865",$110
71667,"$20,000",$500,"$100,000",$338,"$1,252",$69
71667,"$20,000",$500,"$300,000",$356,"$1,262",$77
71667,"$20,000","$1,000","$100,000",$310,"$1,120",$63
71667,"$20,000","$1,000","$300,000",$328,"$1,130",$71
71667,"$40,000",$500,"$100,000",$467,"$1,825",$90
71667,"$40,000",$500,"$300,000",$486,"$1,845",$98
71667,"$40,000","$1,000","$100,000",$431,"$1,750",$83
71667,"$40,000","$1,000","$300,000",$449,"$1,770",$91
71667,"$60,000",$500,"$100,000",$597,"$2,525",$108
71667,"$60,000",$500,"$300,000",$616,"$2,545",$116
71667,"$60,000","$1,000","$100,000",$553,"$2,450",$103
71667,"$60,000","$1,000","$300,000",$572,"$2,470",$110
71670,"$20,000",$500,"$100,000",$336,"$1,252",$69
71670,"$20,000",$500,"$300,000",$354,"$1,262",$77
71670,"$20,000","$1,000","$100,000",$308,"$1,120",$63
71670,"$20,000","$1,000","$300,000",$326,"$1,130",$71
71670,"$40,000",$500,"$100,000",$465,"$1,825",$90
71670,"$40,000",$500,"$300,000",$483,"$1,845",$98
71670,"$40,000","$1,000","$100,000",$428,"$1,750",$83
71670,"$40,000","$1,000","$300,000",$446,"$1,770",$91
71670,"$60,000",$500,"$100,000",$593,"$2,525",$108
71670,"$60,000",$500,"$300,000",$612,"$2,545",$116
71670,"$60,000","$1,000","$100,000",$549,"$2,450",$103
71670,"$60,000","$1,000","$300,000",$568,"$2,470",$110
