ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
66035,"$60,000",$500,"$100,000",$608,"$4,130",$150
66035,"$60,000",$500,"$300,000",$622,"$4,140",$154
66035,"$60,000","$1,000","$100,000",$535,"$3,535",$139
66035,"$60,000","$1,000","$300,000",$550,"$3,545",$144
66036,"$20,000",$500,"$100,000",$299,"$1,864",$99
66036,"$20,000",$500,"$300,000",$311,"$1,874",$111
66036,"$20,000","$1,000","$100,000",$265,"$1,597",$87
66036,"$20,000","$1,000","$300,000",$276,"$1,607",$93
66036,"$40,000",$500,"$100,000",$447,"$2,987",$131
66036,"$40,000",$500,"$300,000",$461,"$2,997",$135
66036,"$40,000","$1,000","$100,000",$394,"$2,559",$121
66036,"$40,000","$1,000","$300,000",$408,"$2,569",$126
66036,"$60,000",$500,"$100,000",$605,"$4,130",$150
66036,"$60,000",$500,"$300,000",$621,"$4,140",$155
66036,"$60,000","$1,000","$100,000",$534,"$3,535",$140
66036,"$60,000","$1,000","$300,000",$549,"$3,545",$144
66039,"$20,000",$500,"$100,000",$299,"$1,864",$99
66039,"$20,000",$500,"$300,000",$311,"$1,874",$115
66039,"$20,000","$1,000","$100,000",$264,"$1,597",$90
66039,"$20,000","$1,000","$300,000",$276,"$1,607",$108
66039,"$40,000",$500,"$100,000",$447,"$2,987",$131
66039,"$40,000",$500,"$300,000",$461,"$2,997",$135
66039,"$40,000","$1,000","$100,000",$394,"$2,559",$122
66039,"$40,000","$1,000","$300,000",$408,"$2,569",$126
66039,"$60,000",$500,"$100,000",$606,"$4,130",$150
66039,"$60,000",$500,"$300,000",$621,"$4,140",$155
66039,"$60,000","$1,000","$100,000",$534,"$3,535",$140
66039,"$60,000","$1,000","$300,000",$549,"$3,545",$145
66040,"$20,000",$500,"$100,000",$301,"$1,864",$99
66040,"$20,000",$500,"$300,000",$313,"$1,874",$115
66040,"$20,000","$1,000","$100,000",$266,"$1,597",$90
66040,"$20,000","$1,000","$300,000",$278,"$1,607",$107
66040,"$40,000",$500,"$100,000",$451,"$2,987",$130
66040,"$40,000",$500,"$300,000",$465,"$2,997",$134
66040,"$40,000","$1,000","$100,000",$397,"$2,559",$121
66040,"$40,000","$1,000","$300,000",$411,"$2,569",$125
66040,"$60,000",$500,"$100,000",$611,"$4,130",$149
66040,"$60,000",$500,"$300,000",$627,"$4,140",$154
66040,"$60,000","$1,000","$100,000",$538,"$3,535",$139
66040,"$60,000","$1,000","$300,000",$554,"$3,545",$144
66041,"$20,000",$500,"$100,000",$298,"$1,864",$99
66041,"$20,000",$500,"$300,000",$310,"$1,874",$115
66041,"$20,000","$1,000","$100,000",$263,"$1,597",$90
66041,"$20,000","$1,000","$300,000",$275,"$1,607",$105
66041,"$40,000",$500,"$100,000",$446,"$2,987",$131
66041,"$40,000",$500,"$300,000",$460,"$2,997",$135
66041,"$40,000","$1,000","$100,000",$393,"$2,559",$122
66041,"$40,000","$1,000","$300,000",$406,"$2,569",$126
66041,"$60,000",$500,"$100,000",$604,"$4,130",$150
66041,"$60,000",$500,"$300,000",$619,"$4,140",$155
66041,"$60,000","$1,000","$100,000",$532,"$3,535",$140
66041,"$60,000","$1,000","$300,000",$547,"$3,545",$145
66042,"$20,000",$500,"$100,000",$299,"$1,864",$99
66042,"$20,000",$500,"$300,000",$311,"$1,874",$115
66042,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66042,"$20,000","$1,000","$300,000",$276,"$1,607",$107
66042,"$40,000",$500,"$100,000",$449,"$2,987",$131
66042,"$40,000",$500,"$300,000",$462,"$2,997",$135
66042,"$40,000","$1,000","$100,000",$395,"$2,559",$121
66042,"$40,000","$1,000","$300,000",$409,"$2,569",$126
66042,"$60,000",$500,"$100,000",$608,"$4,130",$150
66042,"$60,000",$500,"$300,000",$623,"$4,140",$155
66042,"$60,000","$1,000","$100,000",$536,"$3,535",$140
66042,"$60,000","$1,000","$300,000",$551,"$3,545",$144
66043,"$20,000",$500,"$100,000",$295,"$1,864",$99
66043,"$20,000",$500,"$300,000",$307,"$1,874",$112
66043,"$20,000","$1,000","$100,000",$261,"$1,597",$88
66043,"$20,000","$1,000","$300,000",$273,"$1,607",$94
66043,"$40,000",$500,"$100,000",$440,"$2,987",$132
66043,"$40,000",$500,"$300,000",$454,"$2,997",$136
66043,"$40,000","$1,000","$100,000",$388,"$2,559",$122
66043,"$40,000","$1,000","$300,000",$402,"$2,569",$126
66043,"$60,000",$500,"$100,000",$595,"$4,130",$151
66043,"$60,000",$500,"$300,000",$610,"$4,140",$156
66043,"$60,000","$1,000","$100,000",$524,"$3,535",$141
66043,"$60,000","$1,000","$300,000",$540,"$3,545",$146
66044,"$20,000",$500,"$100,000",$295,"$1,864",$99
66044,"$20,000",$500,"$300,000",$306,"$1,874",$115
66044,"$20,000","$1,000","$100,000",$261,"$1,597",$90
66044,"$20,000","$1,000","$300,000",$272,"$1,607",$98
66044,"$40,000",$500,"$100,000",$441,"$2,987",$131
66044,"$40,000",$500,"$300,000",$454,"$2,997",$135
66044,"$40,000","$1,000","$100,000",$388,"$2,559",$121
66044,"$40,000","$1,000","$300,000",$401,"$2,569",$126
66044,"$60,000",$500,"$100,000",$596,"$4,130",$150
66044,"$60,000",$500,"$300,000",$611,"$4,140",$155
66044,"$60,000","$1,000","$100,000",$525,"$3,535",$140
66044,"$60,000","$1,000","$300,000",$540,"$3,545",$144
66045,"$20,000",$500,"$100,000",$298,"$1,864",$99
66045,"$20,000",$500,"$300,000",$310,"$1,874",$112
66045,"$20,000","$1,000","$100,000",$264,"$1,597",$88
66045,"$20,000","$1,000","$300,000",$275,"$1,607",$94
66045,"$40,000",$500,"$100,000",$446,"$2,987",$132
66045,"$40,000",$500,"$300,000",$459,"$2,997",$136
66045,"$40,000","$1,000","$100,000",$393,"$2,559",$122
66045,"$40,000","$1,000","$300,000",$407,"$2,569",$126
66045,"$60,000",$500,"$100,000",$603,"$4,130",$151
66045,"$60,000",$500,"$300,000",$618,"$4,140",$156
66045,"$60,000","$1,000","$100,000",$532,"$3,535",$141
66045,"$60,000","$1,000","$300,000",$547,"$3,545",$146
66046,"$20,000",$500,"$100,000",$295,"$1,864",$99
66046,"$20,000",$500,"$300,000",$307,"$1,874",$115
66046,"$20,000","$1,000","$100,000",$261,"$1,597",$90
66046,"$20,000","$1,000","$300,000",$273,"$1,607",$100
66046,"$40,000",$500,"$100,000",$442,"$2,987",$132
66046,"$40,000",$500,"$300,000",$455,"$2,997",$136
66046,"$40,000","$1,000","$100,000",$389,"$2,559",$122
66046,"$40,000","$1,000","$300,000",$402,"$2,569",$126
66046,"$60,000",$500,"$100,000",$598,"$4,130",$151
66046,"$60,000",$500,"$300,000",$612,"$4,140",$156
66046,"$60,000","$1,000","$100,000",$527,"$3,535",$141
66046,"$60,000","$1,000","$300,000",$541,"$3,545",$146
66047,"$20,000",$500,"$100,000",$292,"$1,864",$99
66047,"$20,000",$500,"$300,000",$304,"$1,874",$109
66047,"$20,000","$1,000","$100,000",$259,"$1,597",$86
66047,"$20,000","$1,000","$300,000",$270,"$1,607",$92
66047,"$40,000",$500,"$100,000",$437,"$2,987",$130
66047,"$40,000",$500,"$300,000",$450,"$2,997",$134
66047,"$40,000","$1,000","$100,000",$385,"$2,559",$121
66047,"$40,000","$1,000","$300,000",$398,"$2,569",$125
66047,"$60,000",$500,"$100,000",$590,"$4,130",$149
66047,"$60,000",$500,"$300,000",$605,"$4,140",$154
66047,"$60,000","$1,000","$100,000",$521,"$3,535",$139
66047,"$60,000","$1,000","$300,000",$535,"$3,545",$144
66048,"$20,000",$500,"$100,000",$299,"$1,864",$99
66048,"$20,000",$500,"$300,000",$311,"$1,874",$115
66048,"$20,000","$1,000","$100,000",$265,"$1,597",$90
66048,"$20,000","$1,000","$300,000",$276,"$1,607",$105
66048,"$40,000",$500,"$100,000",$448,"$2,987",$132
66048,"$40,000",$500,"$300,000",$461,"$2,997",$136
66048,"$40,000","$1,000","$100,000",$394,"$2,559",$122
66048,"$40,000","$1,000","$300,000",$408,"$2,569",$126
66048,"$60,000",$500,"$100,000",$605,"$4,130",$151
66048,"$60,000",$500,"$300,000",$620,"$4,140",$156
66048,"$60,000","$1,000","$100,000",$533,"$3,535",$141
66048,"$60,000","$1,000","$300,000",$548,"$3,545",$146
66049,"$20,000",$500,"$100,000",$292,"$1,864",$99
66049,"$20,000",$500,"$300,000",$304,"$1,874",$110
66049,"$20,000","$1,000","$100,000",$259,"$1,597",$87
66049,"$20,000","$1,000","$300,000",$270,"$1,607",$93
66049,"$40,000",$500,"$100,000",$436,"$2,987",$130
66049,"$40,000",$500,"$300,000",$449,"$2,997",$134
66049,"$40,000","$1,000","$100,000",$385,"$2,559",$121
66049,"$40,000","$1,000","$300,000",$398,"$2,569",$125
66049,"$60,000",$500,"$100,000",$590,"$4,130",$149
66049,"$60,000",$500,"$300,000",$604,"$4,140",$154
66049,"$60,000","$1,000","$100,000",$520,"$3,535",$139
66049,"$60,000","$1,000","$300,000",$535,"$3,545",$144
66050,"$20,000",$500,"$100,000",$298,"$1,864",$99
66050,"$20,000",$500,"$300,000",$310,"$1,874",$115
66050,"$20,000","$1,000","$100,000",$264,"$1,597",$90
66050,"$20,000","$1,000","$300,000",$275,"$1,607",$105
66050,"$40,000",$500,"$100,000",$447,"$2,987",$131
66050,"$40,000",$500,"$300,000",$460,"$2,997",$135
66050,"$40,000","$1,000","$100,000",$393,"$2,559",$121
